wtdeer,state,urban,race,retire,employ,educ,married,income,gender,age,huntexp,agehunt,trips,bagdeer,numbag,bagbuck,avgcost,totcost,a,yes
1.682067169,40,3,1,0,1,12,0,27500,1,35,24,11,14,0,0,0,5,70,202,2
0.859147128,21,3,1,0,1,9,1,27500,1,35,27,8,16,1,3,1,10,160,953,1
0.486384359,49,2,1,0,1,12,1,15000,1,35,26,9,4,1,3,1,60,240,953,2
0.486384359,49,3,1,0,1,12,1,40000,1,35,25,10,7,1,2,1,35,245,289,1
0.791316372,49,2,1,0,1,10,1,27500,1,35,20,15,25,1,1,0,15,375,69,1
0.247686674,8,3,1,0,1,12,1,40000,1,35,27,8,6,1,1,1,15,90,289,1
0.513539232,49,2,1,4,0,12,1,15000,1,35,21,14,12,1,1,0,7,84,953,2
2.333941953,23,2,1,0,1,12,1,40000,1,35,19,16,11,0,0,0,10,110,27,1
1.142458446,36,1,1,0,1,12,1,62500,1,35,29,6,12,0,0,0,15,180,202,1
1.075409583,36,3,1,0,1,12,1,40000,1,35,21,14,6,1,1,1,25,150,491,1
1.41640282,23,3,1,0,1,26,1,85000,1,35,23,12,25,0,0,0,1,25,202,1
2.282781427,23,1,1,0,1,22,1,40000,1,35,19,16,5,0,0,0,30,150,491,2
2.282781427,23,1,1,0,1,22,1,40000,1,35,19,16,2,0,0,0,30,60,491,2
1.558043102,23,2,1,0,1,12,1,62500,1,35,20,15,13,1,2,0,50,650,202,1
1.063335519,36,2,1,0,1,12,1,27500,1,35,20,15,25,0,0,0,48,1200,491,2
0.641878571,15,2,1,0,1,12,1,27500,1,35,10,25,10,1,1,1,3,30,491,2
1.341410917,15,3,1,0,1,12,1,40000,1,35,22,13,10,0,0,0,40,400,289,1
0.649772748,15,2,1,0,1,12,1,40000,1,35,23,12,2,0,0,0,60,120,139,1
1.282993802,15,2,1,0,1,22,1,40000,1,35,25,10,35,1,3,1,3,105,289,1
0.62512699,15,3,1,0,1,10,1,27500,1,35,21,14,1,1,1,1,11,11,289,1
0.635537821,26,3,1,0,1,12,0,40000,1,35,23,12,1,1,1,1,35,35,45,1
0.582937167,26,3,1,0,1,22,1,40000,1,35,23,12,6,1,1,1,8,48,202,2
0.935903712,24,3,1,0,1,12,1,40000,1,35,21,14,1,1,1,1,75,75,491,1
0.60889998,26,2,1,0,1,24,1,40000,1,35,27,8,6,1,1,1,15,90,99,1
0.60193036,26,3,1,0,1,9,1,22500,1,35,16,19,50,0,0,0,20,1000,69,1
2.155093386,50,3,1,0,1,12,0,15000,1,35,21,14,4,0,0,0,10,40,491,2
0.95512744,50,2,1,0,1,11,1,15000,1,35,26,9,9,0,0,0,5,45,491,2
0.636843215,26,3,1,3,0,12,0,27500,1,35,21,14,3,1,1,0,16,48,491,2
0.582937167,26,3,1,0,1,12,1,40000,1,35,23,12,8,1,1,1,15,120,202,1
1.554413365,26,2,1,0,1,9,1,27500,1,35,10,25,20,0,0,0,10,200,289,1
0.974525897,50,2,1,0,1,22,1,40000,1,35,22,13,3,0,0,0,50,150,953,2
0.611911929,16,3,1,0,1,12,1,40000,1,35,22,13,5,1,2,0,7,35,491,2
0.983906898,50,2,1,0,1,24,1,62500,1,35,22,13,35,0,0,0,1,35,202,1
1.142867954,24,3,1,0,1,12,1,27500,1,35,23,12,9,1,1,0,8,72,491,1
0.983906898,50,3,1,0,1,12,1,22500,1,35,24,11,13,1,1,1,30,390,491,2
1.177701264,24,2,1,0,1,12,0,40000,1,35,10,25,2,1,1,1,75,150,202,1
2.45331209,26,2,1,4,0,12,1,22500,1,35,12,23,2,0,0,0,35,70,99,1
0.961630262,24,3,1,0,1,12,1,62500,1,35,23,12,30,1,1,0,15,450,139,1
0.53676485,16,2,1,0,1,12,1,85000,1,35,23,12,20,1,3,1,2,40,491,2
1.051907463,16,2,1,0,1,12,1,27500,1,35,28,7,4,1,1,0,12,48,139,2
0.141133941,35,1,1,0,1,12,1,40000,1,35,20,15,10,1,1,0,20,200,45,1
0.579418815,38,2,1,0,1,12,1,40000,1,35,26,9,14,1,1,1,20,280,289,1
0.256174039,29,3,1,0,1,26,1,62500,1,35,27,8,1,1,1,1,160,160,953,2
0.5253527,38,2,1,0,1,12,0,22500,1,35,23,12,12,1,1,1,8,96,491,1
0.265343701,29,3,1,0,1,23,1,40000,1,35,24,11,5,1,1,1,160,800,491,1
0.579302781,38,2,1,0,1,21,0,62500,1,35,26,9,1,1,1,1,250,250,289,2
0.543281506,38,2,1,0,1,20,1,62500,1,35,23,12,10,1,0,0,20,200,491,2
0.522797483,38,3,1,0,1,25,1,27500,1,35,25,10,2,1,1,1,120,240,491,2
0.9202661,48,3,1,0,1,12,1,40000,1,35,29,6,12,0,0,0,30,360,491,1
0.252667977,2,2,0,0,1,22,1,62500,1,35,24,11,1,1,2,1,75,75,491,1
0.657074387,15,2,1,0,1,11,1,15000,1,35,24,11,14,1,2,1,20,280,202,1
0.876123233,47,2,1,0,1,11,1,40000,1,35,25,10,2,1,1,1,50,100,139,1
0.601805501,41,3,1,4,0,12,1,5000,1,35,23,12,5,0,0,0,10,50,491,2
0.633905157,18,3,1,0,1,12,1,22500,1,35,27,8,7,1,2,0,150,1050,491,1
0.759254788,41,1,0,0,1,12,1,40000,1,35,20,15,1,0,0,0,5,5,953,2
0.709583914,41,3,1,0,1,22,1,62500,1,35,30,5,21,1,10,1,15,315,953,1
0.791316372,49,3,1,0,1,12,1,15000,1,35,22,13,3,0,0,0,15,45,289,2
1.02091312,34,3,1,0,1,23,1,40000,1,35,25,10,8,1,5,1,40,320,491,1
1.025572729,47,3,1,0,1,12,1,27500,1,35,25,10,1,1,0,0,30,30,202,1
0.803037675,43,2,1,0,1,12,1,27500,1,35,26,9,15,0,0,0,8,120,953,1
0.803037675,43,2,1,0,1,12,1,40000,1,35,27,8,30,1,1,1,7,210,289,1
1.01141898,11,2,1,0,1,12,1,40000,1,35,20,15,14,1,2,1,2,28,491,2
0.80104804,43,2,1,0,1,12,1,40000,1,35,23,12,32,1,2,0,6,192,289,1
1.533617473,43,2,1,0,1,9,0,40000,1,35,25,10,30,0,0,0,10,300,953,1
1.568994661,43,3,1,0,1,12,1,27500,1,35,28,7,20,1,1,1,8,160,491,1
1.637506637,11,2,1,0,1,24,1,62500,1,35,20,15,1,0,0,0,2,2,953,2
0.803037675,43,2,1,0,1,22,1,40000,1,35,20,15,40,1,2,0,25,1000,139,1
1.075473997,11,1,1,0,1,12,1,62500,1,35,21,14,13,1,5,1,35,455,99,1
0.859216421,1,1,1,0,1,12,1,40000,1,35,23,12,15,1,1,0,17,255,99,1
0.865907802,1,2,1,0,1,9,1,15000,1,35,23,12,4,0,0,0,25,100,289,2
1.067440966,11,2,1,0,1,21,1,22500,1,35,12,23,8,0,0,0,8,64,953,2
1.541281172,19,2,1,0,1,12,1,40000,1,35,26,9,6,1,2,1,12,72,202,2
0.79266521,19,3,1,0,1,24,1,40000,1,35,25,10,1,0,0,0,150,150,953,2
0.669271089,4,3,1,0,1,24,1,85000,1,35,26,9,4,0,0,0,20,80,953,1
4.045899766,44,2,1,0,1,25,1,40000,1,35,23,12,4,1,1,1,6.25,25,139,1
0.608142541,4,3,1,0,1,12,1,15000,1,35,20,15,5,0,0,0,30,150,45,1
0.608142541,4,3,1,0,1,12,1,15000,1,35,29,6,6,0,0,0,35,210,45,1
0.343066706,32,3,0,4,0,12,1,15000,1,35,25,10,3,0,0,0,10,30,491,2
0.766042003,19,3,1,0,1,24,1,62500,1,35,29,6,17,0,0,0,25,425,45,1
1.175161585,4,3,1,0,1,21,1,27500,1,35,27,8,15,0,0,0,12,180,45,1
2.224315191,44,1,1,0,1,24,1,62500,1,35,25,10,3,0,0,0,900,2700,491,1
2.242422687,44,3,1,0,1,24,1,62500,1,35,25,10,3,1,2,1,25,75,289,1
2.242422687,44,3,1,0,1,24,1,40000,1,35,29,6,6,1,1,1,5,30,491,1
0.637502958,4,2,1,0,1,22,1,40000,1,35,25,10,10,1,1,1,100,1000,289,1
6.66120222,44,1,1,0,1,22,1,62500,1,35,23,12,3,0,0,0,50,150,45,1
1.53471611,44,2,1,0,1,26,1,85000,1,35,27,8,3,0,0,0,200,600,45,1
1.27331679,25,2,1,0,1,12,0,40000,1,35,25,10,6,1,0,0,75,450,45,1
2.045168815,44,2,1,0,1,12,0,15000,0,35,20,15,10,0,0,0,20,200,953,2
0.462108897,17,2,1,0,1,12,1,27500,1,35,21,14,25,0,0,0,1,25,491,2
0.146581558,35,2,1,0,1,12,0,22500,1,35,22,13,10,1,1,0,6,60,491,2
0.484431582,17,2,1,0,1,12,1,40000,1,35,23,12,14,0,0,0,9,126,491,2
0.490603203,17,2,1,0,1,24,1,27500,1,35,22,13,2,1,1,0,13,26,289,2
0.597805408,6,1,1,0,1,22,1,40000,1,35,21,14,1,0,0,0,400,400,491,1
0.35014791,45,2,1,0,1,12,0,22500,1,35,23,12,2,0,0,0,70,140,9,1
0.597805408,6,3,0,0,1,24,1,40000,1,35,21,14,2,0,0,0,50,100,139,1
0.677773179,3,2,1,0,1,24,1,62500,1,35,26,9,10,0,0,0,70,700,289,1
0.399454713,28,2,1,0,1,21,0,22500,1,35,29,6,30,1,2,1,25,750,27,1
0.30798978,35,2,1,0,1,12,1,40000,1,35,19,16,2,0,0,0,20,40,202,1
0.950812365,17,1,1,0,1,22,1,40000,1,35,23,12,15,0,0,0,12,180,27,1
0.230150938,42,3,1,0,1,12,1,40000,1,35,22,13,2,1,1,0,5,10,45,2
0.370277346,42,2,1,0,1,20,0,27500,1,35,5,30,1,1,1,0,120,120,99,1
0.410213467,28,3,1,0,1,12,1,40000,1,35,27,8,30,0,0,0,8,240,69,1
0.350218329,35,3,1,0,1,26,1,40000,1,35,23,12,6,0,0,0,5,30,69,2
0.755445197,37,3,1,0,1,12,0,40000,1,35,24,11,1,0,0,0,250,250,99,1
0.67709234,45,1,1,0,1,22,1,40000,1,35,21,14,2,0,0,0,100,200,953,2
0.67709234,45,1,1,0,1,21,1,27500,1,35,30,5,1,0,0,0,50,50,69,1
0.67709234,45,2,1,0,1,21,1,40000,1,35,29,6,3,0,0,0,50,150,289,1
0.40589952,45,3,1,0,1,22,1,40000,1,35,23,12,2,0,0,0,70,140,491,2
0.268573616,27,3,0,0,1,12,1,40000,1,35,23,12,8,1,1,1,8,64,27,1
0.614717939,27,2,1,0,1,12,1,15000,1,35,21,14,3,1,1,0,10,30,289,2
0.853107008,45,2,1,0,1,12,1,40000,1,35,19,16,3,0,0,0,100,300,491,2
0.656134744,6,2,1,0,1,12,0,15000,1,35,16,19,3,0,0,0,7,21,45,2
0.213116482,42,2,1,0,1,12,1,40000,1,35,25,10,5,1,3,1,40,200,953,1
0.146581558,35,3,1,0,1,25,1,62500,1,35,22,13,2,1,2,0,45,90,491,2
0.381133111,42,3,1,0,1,22,1,40000,0,35,10,25,3,1,1,0,5,15,139,1
0.410213467,28,2,1,0,1,12,0,27500,1,35,23,12,3,0,0,0,10,30,202,1
0.730395155,37,3,1,0,1,12,1,22500,1,35,20,15,20,0,0,0,5,100,491,1
0.767521023,37,2,1,0,1,23,1,85000,1,35,25,10,30,1,3,1,10,300,491,1
0.871918713,3,1,1,0,1,24,1,22500,1,35,22,13,1,0,0,0,200,200,289,1
0.40589952,45,2,1,0,1,22,1,27500,1,35,19,16,3,1,1,0,50,150,491,1
0.67709234,45,2,1,0,1,22,1,22500,1,35,23,12,1,0,0,0,200,200,491,2
0.253194379,27,2,1,0,1,12,1,27500,1,35,25,10,8,1,2,1,25,200,202,1
0.755637328,45,3,1,0,1,25,1,40000,1,35,33,2,2,1,1,0,65,130,202,1
0.714008822,12,2,1,0,1,12,1,40000,1,35,25,10,1,0,0,0,1000,1000,69,1
0.387321567,7,2,1,0,1,12,1,40000,1,36,16,20,4,0,0,0,5,20,289,2
0.226616248,30,3,1,0,1,24,1,62500,1,36,23,13,5,0,0,0,2,10,139,1
0.595587937,20,2,1,0,1,22,1,40000,1,36,21,15,4,0,0,0,150,600,289,2
0.231161795,30,3,1,0,1,22,0,62500,1,36,24,12,10,0,0,0,10,100,491,2
0.445053764,30,2,1,0,1,22,1,62500,1,36,26,10,5,0,0,0,2,10,9,1
0.239131378,30,3,1,0,1,26,1,40000,1,36,0,36,20,0,0,0,1,20,289,1
0.236783978,30,3,1,0,1,23,1,62500,1,36,24,12,2,1,2,0,1000,2000,45,1
0.575829922,22,3,1,0,1,22,1,40000,1,36,22,14,4,1,1,0,3,12,289,2
0.342188494,20,2,1,0,1,12,0,15000,1,36,16,20,1,0,0,0,25,25,953,2
0.186212558,46,2,1,0,1,12,1,40000,1,36,23,13,14,0,0,0,30,420,202,2
0.456638115,30,3,1,0,1,24,1,62500,1,36,26,10,10,1,1,1,14,140,491,1
0.182012724,46,3,1,0,1,12,0,22500,1,36,22,14,20,1,2,1,6,120,202,1
2.876537958,33,1,1,0,1,9,1,22500,1,36,20,16,3,0,0,0,30,90,99,1
0.589328494,20,2,1,0,1,24,0,40000,1,36,28,8,12,0,0,0,15,180,953,1
0.35532731,46,2,1,0,1,26,0,40000,1,36,5,31,2,1,0,0,20,40,491,2
0.416032617,46,2,1,0,1,12,1,40000,1,36,29,7,5,0,0,0,20,100,289,1
0.135798367,8,2,1,0,1,26,1,85000,1,36,24,12,11,1,1,1,13.63636364,150,289,1
0.145702745,8,1,1,0,1,10,0,85000,1,36,19,17,70,1,1,1,13,910,953,1
0.145702745,8,3,1,0,1,12,1,15000,1,36,23,13,6,1,3,1,15,90,202,1
0.136665702,8,2,1,0,1,21,1,62500,1,36,26,10,15,0,0,0,10,150,491,2
1.59845684,31,3,1,0,1,12,1,5000,1,36,23,13,6,0,0,0,10,60,491,2
0.249030669,8,1,1,0,1,12,1,40000,1,36,25,11,12,1,2,1,8,96,202,1
0.488109586,49,3,1,0,1,12,1,22500,1,36,21,15,3,1,1,1,10,30,491,1
1.708498289,40,3,1,0,1,12,1,40000,1,36,24,12,25,0,0,0,10,250,289,1
3.537948292,40,1,1,0,1,12,1,40000,1,36,24,12,5,1,1,1,25,125,139,1
1.708498289,40,1,1,0,1,21,1,40000,1,36,24,12,3,0,0,0,50,150,99,1
0.488109586,49,3,1,0,1,12,0,27500,1,36,21,15,7,0,0,0,5,35,491,1
1.142458446,36,3,1,0,1,10,1,40000,1,36,20,16,5,1,1,1,25,125,491,1
1.075409583,36,3,1,0,1,12,1,85000,1,36,28,8,6,0,0,0,10,60,289,1
1.41640282,23,3,1,0,1,20,1,27500,1,36,27,9,6,0,0,0,40,240,491,1
1.146172578,36,3,1,0,1,12,1,27500,1,36,21,15,1,0,0,0,125,125,491,1
1.063335519,36,3,1,0,1,12,1,27500,1,36,23,13,3,0,0,0,7,21,491,2
1.075409583,36,3,1,0,1,12,1,40000,1,36,24,12,2,0,0,0,2,4,953,2
1.436446398,23,2,1,0,1,21,1,40000,1,36,6,30,2,1,1,1,75,150,491,2
1.444807445,23,3,1,4,0,12,1,5000,1,36,26,10,4,0,0,0,1,4,202,2
3.147059924,36,3,1,0,1,11,1,15000,1,36,22,14,1,0,0,0,3,3,491,2
2.250724858,23,2,1,0,1,12,1,62500,1,36,21,15,4,0,0,0,22,88,69,1
1.413463256,23,3,1,0,1,12,1,15000,1,36,24,12,13,1,2,1,20,260,69,1
0.621239097,15,1,1,0,1,12,1,27500,1,36,23,13,1,0,0,0,10,10,99,1
0.649525279,15,3,1,0,1,12,1,22500,1,36,29,7,4,0,0,0,2,8,139,1
0.62512699,15,2,1,0,1,12,1,40000,1,36,27,9,25,0,0,0,2,50,953,2
0.760040494,18,3,1,0,1,10,1,27500,1,36,24,12,5,0,0,0,5,25,491,1
0.621239097,15,2,1,0,1,22,1,40000,1,36,26,10,6,0,0,0,3,18,491,2
1.554413365,26,2,1,4,0,12,1,62500,1,36,28,8,6,0,0,0,1,6,289,1
0.60193036,26,3,1,0,1,12,1,22500,1,36,22,14,4,0,0,0,1,4,69,1
0.557582568,16,2,1,0,1,11,1,40000,1,36,26,10,16,1,1,1,10,160,491,2
0.535426753,16,2,1,0,1,12,1,15000,1,36,31,5,1,0,0,0,5,5,491,2
1.536621163,26,2,1,0,1,12,1,40000,1,36,23,13,2,1,2,1,85,170,45,1
0.535426753,16,3,1,0,1,12,1,27500,1,36,25,11,5,1,1,1,7,35,45,1
0.935903712,24,3,0,0,1,12,1,40000,1,36,26,10,1,1,1,0,200,200,69,1
0.60193036,26,2,1,0,1,12,1,40000,1,36,31,5,14,0,0,0,5,70,9,1
0.582937167,26,3,1,0,1,11,1,40000,1,36,25,11,5,0,0,0,6,30,99,2
1.536621163,26,2,1,2,0,12,1,22500,1,36,26,10,7,0,0,0,10,70,491,1
0.974525897,50,3,1,2,0,12,0,5000,1,36,24,12,14,1,1,1,15,210,491,2
0.983906898,50,3,1,0,1,12,1,62500,1,36,24,12,20,1,3,1,10,200,491,2
0.944449208,50,1,1,0,1,12,1,40000,1,36,20,16,2,1,1,0,100,200,289,2
0.936063439,26,2,1,0,1,12,1,62500,1,36,22,14,1,1,1,0,75,75,491,2
1.038281604,24,2,1,0,1,24,1,40000,1,36,26,10,1,0,0,0,175,175,491,1
1.177701264,24,2,1,0,1,12,1,62500,1,36,26,10,20,0,0,0,20,400,99,1
0.983906898,50,2,1,0,1,12,1,62500,1,36,23,13,63,1,2,1,18,1134,953,1
1.211440031,24,2,1,0,1,12,1,22500,1,36,33,3,7,0,0,0,6,42,953,2
0.886564079,26,3,1,4,0,10,0,5000,1,36,28,8,9,1,1,1,2,18,289,1
1.04928517,16,2,1,0,1,12,1,40000,1,36,20,16,6,1,1,0,1,6,289,1
0.961630262,24,3,1,0,1,12,1,40000,1,36,24,12,2,1,1,1,60,120,491,2
0.983906898,50,3,1,0,1,12,1,27500,1,36,23,13,20,0,0,0,2,40,491,2
0.141056849,35,2,1,0,1,12,0,15000,1,36,24,12,25,1,2,1,60,1500,491,1
0.964321706,50,2,1,0,1,24,1,40000,1,36,24,12,30,0,0,0,10,300,953,2
0.543281506,38,1,1,0,1,12,0,40000,1,36,21,15,1,0,0,0,120,120,202,1
0.904852719,48,3,1,0,1,12,1,27500,1,36,20,16,1,0,0,0,400,400,953,1
1.079923325,38,2,1,0,1,12,1,40000,1,36,24,12,6,1,2,1,32,192,202,1
3.430651594,5,2,1,0,1,23,1,62500,1,36,28,8,3,1,1,1,120,360,491,2
0.831853602,13,2,1,0,1,22,1,62500,1,36,27,9,6,1,1,1,17,102,953,2
0.341025365,13,2,1,0,1,26,1,85000,1,36,24,12,1,1,1,1,200,200,9,2
0.277946147,13,2,1,0,1,12,1,40000,1,36,24,12,10,1,1,1,5,50,491,2
0.9202661,48,2,1,4,0,12,0,22500,1,36,22,14,1,1,1,1,20,20,491,2
0.342945229,13,3,1,0,1,22,1,27500,1,36,28,8,6,0,0,0,20,120,491,1
0.339394395,13,2,1,0,1,23,1,40000,1,36,24,12,4,1,1,1,30,120,491,1
0.907399583,48,1,1,0,1,26,0,40000,1,36,21,15,6,0,0,0,35,210,491,2
0.099976538,2,3,1,0,1,20,1,85000,1,36,24,12,1,1,1,1,1020,1020,491,2
0.097644042,2,3,1,0,1,26,1,85000,1,36,24,12,1,1,2,1,500,500,69,1
0.859147128,21,3,1,0,1,12,1,15000,1,36,22,14,1,1,4,0,600,600,953,1
0.633905157,18,3,1,0,1,8,1,22500,1,36,25,11,8,0,0,0,7,56,491,2
1.142458446,36,3,1,0,1,12,1,27500,1,36,20,16,3,1,1,1,20,60,491,2
0.760040494,18,1,1,0,1,21,1,62500,1,36,20,16,4,1,1,0,21,84,491,1
0.715803447,47,3,0,0,1,12,1,40000,1,36,24,12,33,1,2,1,10,330,491,2
0.67002235,41,3,1,0,1,10,1,40000,1,36,31,5,35,1,3,1,15,525,139,1
0.986617271,34,3,1,0,1,24,1,27500,1,36,30,6,40,1,3,1,30,1200,69,1
0.633905157,18,2,1,0,1,12,1,40000,1,36,26,10,6,1,2,1,100,600,289,1
0.876123233,47,3,1,0,1,12,1,22500,1,36,24,12,5,1,1,1,7,35,139,1
0.676054204,41,3,1,0,1,24,1,40000,1,36,30,6,25,0,0,0,6,150,99,1
0.486384359,49,3,1,0,1,12,1,15000,1,36,27,9,25,1,2,1,6,150,69,1
1.02091312,34,1,1,0,1,12,1,62500,1,36,28,8,12,1,3,1,15,180,953,1
1.02091312,34,2,1,0,1,22,1,40000,1,36,23,13,5,0,0,0,20,100,491,1
0.601805501,41,3,1,0,1,12,1,27500,1,36,24,12,10,1,1,1,10,100,953,2
0.699794467,41,2,0,0,1,9,0,15000,1,36,21,15,4,0,0,0,10,40,491,1
0.803037675,43,3,1,0,1,22,1,40000,1,36,30,6,8,1,2,1,400,3200,202,1
1.9279645,1,2,1,0,1,9,0,15000,1,36,24,12,5,0,0,0,25,125,953,2
0.788416373,43,2,1,0,1,12,1,40000,1,36,24,12,2,0,0,0,12,24,289,2
0.832821315,1,3,1,0,1,12,1,40000,1,36,24,12,20,1,0,0,9,180,289,1
1.120813014,11,2,1,0,1,12,1,5000,1,36,25,11,5,1,2,0,20,100,202,1
1.075473997,11,1,1,0,1,22,0,62500,1,36,30,6,3,0,0,0,75,225,139,2
0.803037675,43,3,1,4,0,12,1,40000,1,36,26,10,25,1,7,1,1,25,289,1
1.980144656,11,3,0,4,0,6,1,5000,1,36,26,10,10,1,3,1,5,50,953,1
0.832821315,1,3,1,0,1,12,1,15000,1,36,20,16,8,0,0,0,50,400,491,1
0.774863787,19,3,1,0,1,12,1,62500,1,36,29,7,20,0,0,0,2,40,202,1
0.733726488,19,3,1,0,1,12,1,62500,1,36,29,7,4,1,3,1,150,600,9,1
0.720892851,32,1,1,4,0,12,1,15000,1,36,24,12,1,0,0,0,300,300,202,2
2.22395462,44,1,1,0,1,22,1,40000,1,36,16,20,6,1,2,1,48,288,139,1
2.22395462,44,1,1,0,1,25,1,62500,1,36,22,14,7,1,3,1,50,350,289,2
0.669271089,4,3,1,0,1,11,1,15000,1,36,30,6,3,0,0,0,50,150,202,1
3.12904984,19,3,1,0,1,10,0,22500,1,36,22,14,4,1,3,1,38,152,202,2
4.039434418,44,2,1,0,1,8,1,15000,1,36,20,16,6,0,0,0,15,90,491,2
2.326256376,44,3,1,0,1,12,1,22500,1,36,27,9,12,0,0,0,10,120,289,2
0.766042003,19,2,1,0,1,12,1,62500,1,36,22,14,10,1,1,1,5,50,289,2
0.766042003,19,2,1,0,1,12,1,62500,1,36,30,6,6,0,0,0,20,120,491,1
0.748517147,25,2,1,0,1,10,1,27500,1,36,30,6,1,0,0,0,25,25,953,2
0.70035852,25,2,1,0,1,22,1,40000,1,36,28,8,45,1,8,1,6,270,491,2
0.720892851,32,3,1,0,1,21,1,40000,1,36,6,30,1,0,0,0,140,140,289,2
0.766042003,19,2,1,0,1,24,1,40000,1,36,29,7,2,0,0,0,15,30,953,2
0.731003572,19,2,1,0,1,8,1,40000,1,36,28,8,10,1,3,1,5,50,491,2
0.731003572,19,3,1,0,1,12,1,15000,1,36,25,11,35,1,1,1,20,700,289,1
0.608142541,4,3,1,0,1,12,0,15000,1,36,31,5,6,1,2,0,10,60,953,2
0.608142541,4,3,1,0,1,12,0,22500,1,36,30,6,20,0,0,0,5,100,139,1
1.248310254,4,2,1,0,1,12,1,22500,1,36,29,7,1,0,0,0,80,80,202,2
0.733726488,19,1,1,0,1,26,1,27500,1,36,26,10,9,0,0,0,40,360,289,1
2.22395462,44,3,1,0,1,26,1,40000,1,36,30,6,1,1,2,1,300,300,69,1
1.176317629,4,2,1,0,1,10,1,22500,1,36,22,14,3,0,0,0,10,30,202,1
0.700992,25,2,1,0,1,26,1,40000,1,36,26,10,9,1,3,1,83.33333333,750,45,1
0.767521023,37,3,1,0,1,9,1,27500,1,36,24,12,21,1,2,1,3,63,9,1
0.731003572,19,2,1,4,0,12,1,15000,1,36,29,7,40,1,3,1,10,400,491,1
0.597805408,6,3,1,0,1,22,1,40000,1,36,29,7,7,0,0,0,80,560,99,1
0.658464479,3,1,1,0,1,12,1,40000,1,36,24,12,1,1,1,1,50,50,953,2
0.677773179,3,2,1,0,1,24,1,40000,1,36,22,14,2,0,0,0,60,120,491,2
0.704496127,45,2,1,0,1,22,1,40000,1,36,20,16,1,1,1,1,120,120,953,2
0.303716411,35,2,1,0,1,22,1,40000,1,36,25,11,1,0,0,0,35,35,27,1
0.30798978,35,3,1,0,1,12,1,27500,1,36,24,12,1,1,1,1,25,25,289,2
0.149894352,35,3,0,0,1,12,1,40000,1,36,0,37,10,0,0,0,2,20,139,1
0.384617091,42,2,1,0,1,12,1,40000,1,36,22,14,6,0,0,0,25,150,139,1
0.230150938,42,3,1,0,1,26,1,40000,1,36,30,6,12,1,2,1,15,180,289,1
0.142067329,35,2,1,0,1,12,1,40000,1,36,24,12,4,1,1,1,100,400,99,1
0.724971059,37,1,0,0,1,12,0,40000,1,36,25,11,12,0,0,0,35,420,139,1
1.393536902,3,1,1,0,1,12,1,15000,1,36,2,34,2,1,1,0,500,1000,99,2
0.40589952,45,3,1,0,1,12,1,85000,1,36,20,16,2,0,0,0,300,600,491,1
0.40589952,45,3,1,0,1,24,1,27500,1,36,22,14,1,0,0,0,250,250,139,2
0.266704659,27,3,1,0,1,20,1,22500,1,36,25,11,5,1,1,0,5,25,9,1
0.32299155,51,2,1,0,1,24,1,40000,1,36,32,4,2,1,3,0,100,200,45,1
0.692529762,45,2,1,0,1,22,1,27500,0,36,17,19,5,1,1,0,4,20,99,1
0.410213467,28,3,1,0,1,22,0,22500,1,36,24,12,25,1,2,0,10,250,491,1
0.229471727,42,3,1,0,1,12,1,40000,1,36,24,12,6,1,2,0,10,60,9,1
0.562050093,28,2,1,0,1,12,1,27500,1,36,18,18,2,1,1,1,10,20,491,2
0.328013724,35,1,1,0,1,12,1,40000,1,36,25,11,10,1,1,1,30,300,289,1
0.142067329,35,2,1,0,1,24,1,27500,1,36,20,16,3,1,2,1,50,150,289,2
0.745875099,6,3,1,0,1,12,1,62500,1,36,21,15,1,0,0,0,300,300,9,1
0.507758047,27,2,0,0,1,24,1,62500,1,36,3,33,3,1,1,1,20,60,202,2
0.531411438,27,3,1,0,1,12,1,40000,1,36,21,15,6,1,1,0,20,120,289,2
0.228703091,51,1,1,0,1,23,1,27500,1,36,18,18,1,1,1,1,20,20,953,2
0.241702073,51,3,1,0,1,24,1,62500,1,36,24,12,2,1,1,1,10,20,99,2
0.194794258,12,1,1,0,1,12,1,40000,1,36,24,12,1,0,0,0,300,300,202,1
0.233706768,29,1,1,0,1,12,1,40000,1,36,24,12,1,1,1,1,200,200,202,1
0.130624822,39,2,1,0,1,12,0,40000,1,37,19,18,12,0,0,0,4,48,491,1
0.316841198,20,2,1,0,1,10,1,27500,1,37,22,15,12,0,0,0,18,216,491,2
2.332547781,33,1,1,0,1,21,1,27500,1,37,19,18,10,1,1,0,25,250,45,1
2.191903084,33,2,1,0,1,22,0,27500,1,37,21,16,24,1,1,1,2,48,491,1
0.317373681,20,2,1,0,1,12,1,22500,1,37,26,11,5,0,0,0,5,25,289,2
0.316841198,20,2,1,0,1,22,1,40000,1,37,21,16,2,1,1,1,2,4,491,2
0.258470304,30,2,1,0,1,12,0,15000,1,37,26,11,40,0,0,0,10,400,953,2
1.330903494,33,3,1,0,1,12,1,62500,1,37,23,14,20,1,1,1,4,80,289,1
0.564828484,22,3,1,0,1,10,1,27500,1,37,25,12,1,0,0,0,305,305,289,1
1.351318913,33,2,1,0,1,24,1,62500,1,37,21,16,3,0,0,0,30,90,289,2
0.282614372,20,2,1,0,1,12,1,62500,1,37,27,10,10,0,0,0,8,80,289,1
2.46457502,33,1,1,0,1,12,1,40000,1,37,15,22,3,0,0,0,200,600,289,1
